cs_id,name,acronym,version,created_at,updated_at
901244,International Workshop on Structural and Syntactic Pattern Recognition,SSPR,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901245,"International Symposium on Safety, Security and Rescue Robotics",SSRR,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901246,International Symposium on Spatial and Temporal Databases,SSTD,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901247,Symposium on Theoretical Aspects of Computer Science,STACS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901248,Brazilian Symposium in Information and Human Language Technology,STIL,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901249,ACM Symposium on Theory of Computing,STOC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901250,Latin American Conference on Pattern Languages of Programs,SUGARLOAFPLOP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901251,Symposium on Spatial User Interaction,SUI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901252,International Conference on Scalable Uncertainty Management,SUM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901253,Conference on Sustainable Internet and ICT for Sustainability,SustainIT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901254,Symposium on Virtual and Augmented Reality,SVR,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901255,Scandinavian Workshop on Algorithm Theory,SWAT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901256,Conference Software Quality Days,SWQD,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901257,IEEE International Systems Conference,SYSCON,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901258,Conference on Control and Fault-Tolerant Systems,SYSTOL,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901259,International Conference on Automated Reasoning with Analytic Tableaux and Related Methods,TABLEAUX,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901260,Text Analysis Conference,TAC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901261,International Conference on Tools and Algorithms for the Construction and Analysis of Systems,TACAS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901262,Workshop on Tools for Automatic Program Analysis,TAPAS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901263,Conference Towards Autonomous Robotics Systems,TAROS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901264,Theoretical Aspects of Software Engineering,TASE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901265,Theory of Cryptography,TCC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901266,International Conference on Technical Debt,TechDebt,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901267,Technological Ecosystems for Enhancing Multiculturality,TEEM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901268,"International Conference on Tangible, Embedded and Embodied Interaction",TEI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901269,Workshop on Graph-based Methods for Natural Language Processing,TextGraphs,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901270,Interdisciplinary Workshop on Timbre,TIMBRE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901271,Congreso Internacional de Informática Educativa,TISE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901272,International Conference on Theory and Practice of Digital Libraries,TPDL,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901273,Text Retrieval Conference,TREC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901274,International Workshop on Trust in Agent societies,TRUST,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901275,"International Conference on Trust, Security and Privacy in Computing and Communications",TRUSTCOM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901276,"International Conference on Text, Speech and Dialogue",TSD,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901277,ACM International Conference on Interactive Experiences for TV and Online Video,TVX,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901278,Conference on Uncertainty in Artificial Intelligence,UAI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901279,"IARIA International Conference on Mobile Ubiquitous Computing, Systems, Services and Technologies",UBICOMM-IARIA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901280,ACM International Joint Conference on Pervasive and Ubiquitous Computing,UbiComp,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901281,Workshop de Música Ubíqua,UBIMUS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901282,International Conference on Ubiquitous Computing and Ambient Intelligence,UCAMI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901283,IEEE/ACM International Conference on Utility and Cloud Computing,UCC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901284,IEEE International Conference on Ubiquitous Intelligence and Computing,UIC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901285,ACM User Interface Software Technology Symposium,UIST,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901286,International Conference on Computer Modelling and Simulation,UKSIM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901287,"International Conference on User Modeling, Adaptation and Personalization",UMAP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901288,International Symposium on Ubiquitous Networking,UNET,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901289,International Workshop on Unification,UNIF,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901290,International Conference on Ubiquitous Robots and Ambient Intelligence,UR,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901291,USENIX Security Symposium,USENIX Security,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901292,Congresso Internacional de Ergonomia e Usabilidade de Interfaces Humano Computador,USIHC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901293,International Symposium on Unifying Theories of Programming,UTP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901294,EAI International Conference on Performance Evaluation Methodologies and Tools,VALUETOOLS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901295,International Workshop on Variability Modelling of Software-intensive Systems,VAMOS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901296,"Workshop on NLP for Similar Languages, Varieties and Dialects",VarDial,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901298,IEEE International Conference on Visual Communications and Image Processing,VCIP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901299,IEEE International Conference on Virtual Environments Human-Computer Interfaces and Measurement Systems,VECIMS/CIVEMSA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901300,International Meeting on High Performance Computing for Computational Science,VECPAR,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901301,International Conference on Virtual Execution Environments,VEE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901302,"Workshop on Software Visualization, Evolution and Maintenance",VEM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901303,Conference on Videogame Sciences and Arts,Videojogos,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901304,International Conference on Computer Vision Theory and Applications,VISAPP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901305,"Conference on Computer Vision, Imaging and Computer Graphics Theory and Applications",VISIGRAPP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901306,IEEE Working Conference on Software Visualization,VISSOFT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901307,International Conference on Very Large Data Bases,VLDB,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901308,IEEE Symposium on Visual Languages and Human-Centric Computing,VLHCC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901309,International Conference on Very Large Scale Integration,VLSI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901310,"International Symposium on VLSI Design, Automation and Test",VLSI-DAT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901311,IEEE/IFIP International Conference on VLSI and System-on-Chip,VLSI-SOC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901312,International Conference on VLSI Design,VLSID,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901313,"Vision, Modeling & Visualization",VMV,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901314,IEEE Vehicular Networking Conference,VNC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901315,Visualization and Interaction for Ontologies and Linked Data,VOILA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901317,International Conference on Virtual Reality Continuum and its Applications,VRCAI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901318,ACM Symposium on Virtual Reality Software and Technology,VRST,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901319,International Conference on Virtual Worlds and Games for Serious Applications,VS-Games,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901320,International Conference on Virtual Systems and MultiMedia,VSMM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901321,Vehicular Technology Conference,VTC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901322,IEEE VLSI Test Symposium,VTS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901323,International Symposium Web and Wireless Geographical Information Systems,W2GIS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901324,Conference on Web Accessibility,W4A,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901325,Workshop on Algorithms in Bioinformatics,WABI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901326,Web Audio Conference,WAC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901327,Workshop on Applications of Computer Vision,WACV,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901328,Algorithms and Data Structures Symposium,WADS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901329,Workshop on the Algorithmic Foundations of Robotics,WAFR,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901330,Workshop sobre Aspectos da Interação Humano-Computador para a Web Social,WAIHCWS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901331,International Workshop on Algorithms and Computation,WALCOM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901332,"Workshop de Ensino em Pensamento Computacional, Algoritmos e Programação",WAlgProg,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901333,Workshop on Approximation and Online Algorithms,WAOA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901334,"Workshop sobre Aspectos Sociais, Humanos e Econômicos de Software",WASHES,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901335,IEEE Workshop on Applications of Signal Processing to Audio and Acoustics,WASPAA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901336,"Workshop on Computational Approaches to Subjectivity, Sentiment and Social Media Analysis",WASSA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901337,Workshop on Advanced Virtual Environments and Education,WAVE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901338,Workshop Brasileiro de Lógica,WBL,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901339,Workshop Brasileiro de Métodos Ágeis,WBMA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901340,Workshop de Computação Aplicada à Gestão do Meio Ambiente e Recursos Naturais,WCAMA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901341,Workshop on Circuits and Systems Design,WCAS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901342,Workshops do Congresso Brasileiro de Informática na Educação,WCBIE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901343,IFIP World Conference on Computers in Education,WCCE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901344,IEEE World Congress on Computational Intelligence,WCCI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901345,Workshop de Computação Aplicada ao Governo Eletrônico,WCGE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901346,World Congress on Global Optimization,WCGO,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901347,Workshop on Computational Intelligence and Smart Cities,WCISC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901348,Workshop on Cloud Networks,WCN,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901349,IEEE Wireless Communications and Networking Conference,WCNC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901350,IEEE Wireless Communications and Networking Conference Workshops,WCNCW,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901351,Workshop on Communication Networks and Power Systems,WCNPS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901352,SAE World Congress Experience,WCX,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901353,Wireless Days Conference,WD,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901354,"Workshop on Distributed Software Development, Software Ecosystems and Systems-of-Systems",WDES,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901355,International Conference on 3D Web Technology,WEB3D,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901356,International Web for All Conference,Web4All,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901357,International Workshop on the Web and Databases,WEBDB,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901358,International Conference on Web Information Systems and Technologies,WEBIST,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901359,Brazilian Symposium on Multimedia and the Web,WEBMEDIA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901360,ACM Web Science Conference,WEBSCI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901361,Workshop sobre Educação em Computação,WEI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901362,Workshop on Requirements Engineering,WER,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901363,Workshop de Engenharia de Software Baseada em Busca,WESB,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901364,IEEE International Conference on Enabling Technologies: Infrastructure for Collaborative Enterprises,WETICE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901365,IEEE World Forum on Internet of Things,WF-IoT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901366,IEEE World Conference on Factory Communication Systems,WFCS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901367,International Workshop on Graph-Theoretic Concepts in Computer Science,WG,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901368,Workshop de Gerência e Operação de Redes e Serviços,WGRS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901369,Workshop on Hyperspectral Image and Signal Processing: Evolution in Remote Sensing,WHISPERS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901370,IEEE/WIC/ACM International Conference on Web Intelligence and Intelligent Agent Technology,WI-IAT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901371,Working IEEE/IFIP Conference on Software Architecture,WICSA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901372,Workshop de Informática na Escola,WIE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901373,IEEE Workshop on Information Forensics and Security,WIFS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901374,Workshop de Informática Médica,WIM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901375,"IEEE International Conference on Wireless and Mobile Computing, Networking and Communications",WIMOB,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901376,"International Symposium on Modeling and Optimization in Mobile, Ad Hoc, and Wireless Networks",WiOpt,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901377,Workshop in Primary and Secondary Computing Education,WiPSCE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901378,Workshop on Issues of Sentiment Discovery and Opinion Mining,WISDOM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901379,International Conference on Web Information Systems Engineering,WISE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901380,ACM Conference on Security & Privacy in Wireless and Mobile Networks,WiSec,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901381,International Conference on Information Security Theory and Practice,WISTP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901382,Women in Information Technology,WIT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901383,International Conference on Wireless and Optical Communications Networks,WOCN,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901384,"International Workshop on Logic, Language, Information and Computation",WOLLIC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901385,"International Workshop on Ontology Modularity, Contextuality, and Evolution",WOMoCoE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901386,Wireless On-demand Network systems and Services Conference,WONS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901387,Workshop on Workflows in Support of Large-Scale Science,WORKS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901388,International Workshop on Mining Scientific Publications,WOSP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901389,"International Symposium on a World of Wireless, Mobile and Multimedia Networks",WOWMOM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901390,Workshop de Pesquisa Experimental da Internet do Futuro,WPEIF,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901391,Workshop em Desempenho de Sistemas Computacionais e de Comunicação,WPerformance,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901392,Annual ACM workshop on Privacy in the electronic society,WPES,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901393,International Workshop on Rewriting Logic and its Applications,WRLA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901394,Winter Simulation Conference,WSC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901395,Simpósio em Sistemas Computacionais de Alto Desempenho,WSCAD,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901396,Workshop de Segurança Cibernética em Dispositivos Conectados,WSCDC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901397,International Conference in Central Europe on Computer Graphics and Visualization and Computer Vision,WSCG,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901398,ACM Conference International Conference on Web Search and Data Mining,WSDM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901399,Workshop de Software Livre,WSL,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901400,"International Workshop on Self-Organizing Maps and Learning Vector Quantization, Clustering and Data Visualization",WSOM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901401,Workshop de Testes e Tolerância a Falhas,WTF,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901402,Workshop de Transparência de Sistema,WTranS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901403,Workshop de Visão Computacional,WVC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901404,International World Wide Web Conferences,WWW,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901405,International Conference on Agile Software Development,XP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800001,Cologne-Twente Workshop on Graphs and Combinatorial Optimization,CTW,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800002,European Chapter on Combinatorial Optimization,ECCO,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800003,Foundations of Software Technology and Theoretical Computer Science,FSTTCS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800004,"International Conference on Integration of Constraint Programming, Artificial Intelligence, and Operations Research",CPAIOR,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800005,"International Conference on Probabilistic, Combinatorial, and Asymptotic Methods in the Analysis of Algorithms",AofA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800006,International Symposium on Graph Drawing and Network Visualization,GD,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800007,International Symposium on Mathematical Programming,ISMP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800008,SIAM Conference on Discrete Mathematics,DM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800009,SIAM Conference on Optimization,OP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800010,SIAM Symposium on Simplicity in Algorithms,SOSA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800011,Workshop on Analytic Algorithmics and Combinatorics,ANALCO,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800012,IEEE International Conference on Cloud Computing Technology and Science,CLOUDCOM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800013,Dataset Showcase Workshop,DSW,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800014,Brazilian e-Science Workshop,BreSci,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800015,Intelligent Data - From Data to Knowledge Workshop,DOING,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800016,International Workshop on Formal Ontologies Meet Industry,FOMI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800017,International Conference on Medical Image Computing and Computer Assisted Intervention,MICCAI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800018,"IEEE International Conference on e-Health Networking, Applications and Services",Healthcom,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800019,International Symposium on Computer Methods in Biomechanics and Biomedical Engineering,CMBBE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800020,Symposium on Microelectronics Technology and Devices,SBMicro,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800021,IEEE International Symposium on Defect and Fault Tolerance of VLSI Systems,DFTVS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800022,IEEE/ACM/IFIP International Conference on Hardware/Software Codesign and System Synthesis,CODES+ISSS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800023,IEEE International 3D Systems Integration Conference,3DIC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800024,Microelectronics Student Forum,Sforum,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800025,European Symposium on Reliability of Electron Devices Failure Physics and Analysis,ESREF,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800026,Congresso de Engenharia de Áudio da Audio Engineering Society Brasil.,AES Brasil,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800027,International Conference of Students of Systematic Musicology,SYSMUS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800028,Koli Calling International Conference on Computing Education Research,Koli Calling,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800029,Workshop in Primary and Secondary Computing Education,WiPCSE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800030,Simpósio Brasileiro de Educação em Computação,EduComp,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800031,Software Engineering Education and Training of ICSE,ICSE-SEET,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800032,ACM Conference on Global Computing Education,CompEd,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800033,International Workshop on Variability Modelling of Software-intensive Systems,VaMoS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800034,International Conference on Software Engineering: Software Engineering in Society,ICSE-SEIS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800035,International Conference on Mobile Software Engineering and Systems,MOBILESoft,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800036,ACM International Conference on Software Engineering: Software Engineering in Practice,ICSE-SEIP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800037,ACM International Conference on Software Engineering: New Ideas and Emerging Results,ICSE-NIER,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800038,International Conference on Software and Systems Process,ICSSP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800039,European Conference on Pattern Languages of Programs,EUROPLOP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800040,International Workshop on Bots in Software Engineering,BotSE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800041,IEEE/ACM International Workshop on Software Engineering Research and Industrial Practice,SER&IP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800042,International Conference on AI Engineering – Software Engineering for AI,CAIN,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800043,International Workshop on Software Engineering in Healthcare,SEH,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800044,Escola Regional de Engenharia de Software,ERES,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800045,Workshop Brasileiro de Engenharia de Software Inteligente,ISE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800046,Workshop de Práticas de Ciência Aberta para Engenharia de Software,OpenScienSE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800047,Congresso Latino-Americano de Software Livre e Tecnologias Abertas,Latinoware,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800048,"IEEE International Conference on Software Quality, Reliability, and Security",QRS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800049,ACM International Conference on AI-powered Software ,AIware,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800050,International Middleware Conference,Middleware,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800051,Conference on Geographic Information Science,AGILE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800052,"ISPRS Annals of the Photogrammetry, Remote Sensing and Spatial Information Sciences",ISPRS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800053,Spatial Data Science Symposium,SDSS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800054,IEEE eScience International Conference,eScience,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800055,Brazilian Symposium on Geoinformatics,GeoInfo,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800056,Workshop on Semantic and Conceptual Issues in Geographic Information Systems,SeCoGIS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800057,International Geoscience and Remote Sensing Symposium (IGARSS) ,IGARSS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800058,"International Conference on Advanced Geographic Information Systems, Applications, and Services (GEOProcessing)",GEOprocessing,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800059,Discrete Geometry and Mathematical Morphology (DGMM = DGCI+ISMM desde 2021),DGMM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
